liver	19394258
.	19394258

Brain	19394258
MRIs	19394258
are	19394258
normal	19394258
in	19394258
DGUOK	19394258
patients	19394258
in	19394258
the	19394258
literature	19394258
.	19394258

Interestingly	19394258
,	19394258
we	19394258
found	19394258
subtentorial	19394258
abnormal	19394258
myelination	19394258
and	19394258
moderate	19394258
hyperintensity	19394258
in	19394258
the	19394258
bilateral	19394258
pallidi	19394258
in	19394258
our	19394258
patients	19394258
.	19394258

This	19394258
new	19394258
mutation	19394258
creates	19394258
a	19394258
cryptic	19394258
splice	19394258
site	19394258
in	19394258
intron	19394258
3	19394258
(	19394258
in	19394258
position	19394258
-	19394258
62	19394258
)	19394258
and	19394258
is	19394258
predicted	19394258
to	19394258
result	19394258
in	19394258
a	19394258
larger	19394258
protein	19394258
with	19394258
an	19394258
in	19394258
-	19394258
frame	19394258
insertion	19394258
of	19394258
20	19394258
amino	19394258
acids	19394258
.	19394258

In	19394258
silico	19394258
analysis	19394258
of	19394258
the	19394258
putative	19394258
impact	19394258
of	19394258
the	19394258
insertion	19394258
shows	19394258
serious	19394258
clashes	19394258
in	19394258
protein	19394258
conformation	19394258
:	19394258
this	19394258
insertion	19394258
disrupts	19394258
the	19394258
alpha5	19394258
helix	19394258
of	19394258
the	19394258
dGK	19394258
kinase	19394258
domain	19394258
,	19394258
rendering	19394258
the	19394258
protein	19394258
unable	19394258
to	19394258
bind	19394258
purine	19394258
deoxyribonucleosides	19394258
.	19394258

In	19394258
addition	19394258
,	19394258
a	19394258
common	19394258
haplotype	19394258
that	19394258
segregated	19394258
with	19394258
the	19394258
disease	19394258
in	19394258
both	19394258
families	19394258
was	19394258
detected	19394258
by	19394258
haplotype	19394258
reconstruction	19394258
with	19394258
10	19394258
markers	19394258
(	19394258
microsatellites	19394258
and	19394258
SNPs	19394258
)	19394258
,	19394258
which	19394258
span	19394258
4	19394258
.	19394258
6	19394258
Mb	19394258
of	19394258
DNA	19394258
covering	19394258
the	19394258
DGUOK	19394258
locus	19394258
.	19394258

In	19394258
conclusion	19394258
,	19394258
we	19394258
report	19394258
a	19394258
new	19394258
DGUOK	19394258
splice	19394258
site	19394258
mutation	19394258
that	19394258
provide	19394258
insight	19394258
into	19394258
a	19394258
critical	19394258
protein	19394258
domain	19394258
(	19394258
dGK	19394258
kinase	19394258
domain	19394258
)	19394258
and	19394258
the	19394258
first	19394258
founder	19394258
mutation	19394258
in	19394258
a	19394258
North	19394258
-	19394258
African	19394258
population	19394258
.	19394258
Atypical	20606392
GH	20606392
insensitivity	20606392
syndrome	20606392
and	20606392
severe	20606392
insulin	20606392
-	20606392
like	20606392
growth	20606392
factor	20606392
-	20606392
I	20606392
deficiency	20606392
resulting	20606392
from	20606392
compound	20606392
heterozygous	20606392
mutations	20606392
of	20606392
the	20606392
GH	20606392
receptor	20606392
,	20606392
including	20606392
a	20606392
novel	20606392
frameshift	20606392
mutation	20606392
affecting	20606392
the	20606392
intracellular	20606392
domain	20606392
.	20606392

BACKGROUND	20606392
/	20606392
AIMS	20606392
:	20606392
GH	20606392
insensitivity	20606392
and	20606392
IGF	20606392
deficiency	20606392
may	20606392
result	20606392
from	20606392
aberrations	20606392
of	20606392
the	20606392
GH	20606392
receptor	20606392
(	20606392
GHR	20606392
)	20606392
.	20606392

We	20606392
describe	20606392
a	20606392
4	20606392
-	20606392
year	20606392
-	20606392
old	20606392
child	20606392
with	20606392
modest	20606392
growth	20606392
failure	20606392
and	20606392
normal	20606392
serum	20606392
concentrations	20606392
of	20606392
GH	20606392
-	20606392
binding	20606392
protein	20606392
(	20606392
GHBP	20606392
)	20606392
,	20606392
but	20606392
clinical	20606392
evidence	20606392
of	20606392
GH	20606392
insensitivity	20606392
.	20606392

METHOD	20606392
:	20606392
Serum	20606392
and	20606392
DNA	20606392
samples	20606392
from	20606392
the	20606392
proband	20606392
and	20606392
his	20606392
parents	20606392
were	20606392
analyzed	20606392
.	20606392

RESULTS	20606392
:	20606392
The	20606392
child	20606392
had	20606392
a	20606392
height	20606392
of	20606392
-	20606392
4	20606392
SD	20606392
,	20606392
elevated	20606392
serum	20606392
GH	20606392
concentrations	20606392
,	20606392
abnormally	20606392
low	20606392
serum	20606392
IGF	20606392
-	20606392
I	20606392
and	20606392
IGFBP	20606392
-	20606392
3	20606392
concentrations	20606392
and	20606392
normal	20606392
GHBP	20606392
concentrations	20606392
.	20606392

DNA	20606392
analysis	20606392
revealed	20606392
compound	20606392
heterozygosity	20606392
for	20606392
mutations	20606392
of	20606392
GHR	20606392
,	20606392
including	20606392
a	20606392
previously	20606392
reported	20606392
R211H	20606392
mutation	20606392
and	20606392
a	20606392
novel	20606392
duplication	20606392
of	20606392
a	20606392
nucleotide	20606392
in	20606392
exon	20606392
9	20606392
(	20606392
899dupC	20606392
)	20606392
,	20606392
the	20606392
latter	20606392
resulting	20606392
in	20606392
a	20606392
frameshift	20606392
and	20606392
a	20606392
premature	20606392
stop	20606392
codon	20606392
.	20606392

Treatment	20606392
with	20606392
recombinant	20606392
DNA	20606392
-	20606392
derived	20606392
IGF	20606392
-	20606392
I	20606392
resulted	20606392
in	20606392
growth	20606392
acceleration	20606392
.	20606392

CONCLUSION	20606392
:	20606392
Mutations	20606392
affecting	20606392
the	20606392
intracellular	20606392
domain	20606392
of	20606392
the	20606392
GHR	20606392
can	20606392
result	20606392
in	20606392
GH	20606392
insensitivity	20606392
and	20606392
IGF	20606392
deficiency	20606392
,	20606392
despite	20606392
normal	20606392
serum	20606392
concentrations	20606392
of	20606392
GHBP	20606392
.	20606392

The	20606392
presence	20606392
of	20606392
clinical	20606392
and	20606392
biochemical	20606392
evidence	20606392
of	20606392
GH	20606392
resistance	20606392
is	20606392
sufficient	20606392
to	20606392
consider	20606392
the	20606392
possibility	20606392
of	20606392
aberrations	20606392
of	20606392
the	20606392
GHR	20606392
,	20606392
even	20606392
in	20606392
the	20606392
presence	20606392
of	20606392
normal	20606392
serum	20606392
GHBP	20606392
concentrations	20606392
.	20606392
Safety	20722491
of	20722491
capecitabine	20722491
:	20722491
a	20722491
review	20722491
.	20722491

IMPORTANCE	20722491
OF	20722491
THE	20722491
FIELD	20722491
:	20722491
Fluoropyrimidines	20722491
,	20722491
in	20722491
particular	20722491
5	20722491
-	20722491
fluorouracil	20722491
(	20722491
5	20722491
-	20722491
FU	20722491
)	20722491
,	20722491
have	20722491
been	20722491
the	20722491
mainstay	20722491
of	20722491
treatment	20722491
for	20722491
several	20722491
solid	20722491
tumors	20722491
,	20722491
including	20722491
colorectal	20722491
,	20722491
breast	20722491
and	20722491
head	20722491
and	20722491
neck	20722491
cancers	20722491
,	20722491
for	20722491
>	20722491
40	20722491
years	20722491
.	20722491

AREAS	20722491
COVERED	20722491
IN	20722491
THIS	20722491
REVIEW	20722491
:	20722491
This	20722491
article	20722491
reviews	20722491
the	20722491
pharmacology	20722491
and	20722491
efficacy	20722491
of	20722491
capecitabine	20722491
with	20722491
a	20722491
special	20722491
emphasis	20722491
on	20722491
its	20722491
safety	20722491
.	20722491

WHAT	20722491
THE	20722491
READER	20722491
WILL	20722491
GAIN	20722491
:	20722491
The	20722491
reader	20722491
will	20722491
gain	20722491
better	20722491
insight	20722491
into	20722491
the	20722491
safety	20722491
of	20722491
capecitabine	20722491
in	20722491
special	20722491
populations	20722491
such	20722491
as	20722491
patients	20722491
with	20722491
advanced	20722491
age	20722491
,	20722491
renal	20722491
and	20722491
kidney	20722491
disease	20722491
.	20722491

We	20722491
also	20722491
explore	20722491
different	20722491
dosing	20722491
and	20722491
schedules	20722491
of	20722491
capecitabine	20722491
administration	20722491
.	20722491

TAKE	20722491
HOME	20722491
MESSAGE	20722491
:	20722491
Capecitabine	20722491
is	20722491
an	20722491
oral	20722491
prodrug	20722491
of	20722491
5	20722491
-	20722491
FU	20722491
and	20722491
was	20722491
developed	20722491
to	20722491
fulfill	20722491
the	20722491
need	20722491
for	20722491
a	20722491
more	20722491
convenient	20722491
therapy	20722491
and	20722491
provide	20722491
an	20722491
improved	20722491
safety	20722491
/	20722491
efficacy	20722491
profile	20722491
.	20722491

It	20722491
has	20722491
shown	20722491
promising	20722491
results	20722491
alone	20722491
or	20722491
in	20722491
combination	20722491
with	20722491
other	20722491
chemotherapeutic	20722491
agents	20722491
in	20722491
colorectal	20722491
,	20722491
breast	20722491
,	20722491
pancreaticobiliary	20722491
,	20722491
gastric	20722491
,	20722491
renal	20722491
cell	20722491
and	20722491
head	20722491
and	20722491
neck	20722491
cancers	20722491
.	20722491

The	20722491
most	20722491
commonly	20722491
reported	20722491
toxic	20722491
effects	20722491
of	20722491
capecitabine	20722491
are	20722491
diarrhea	20722491
,	20722491
nausea	20722491
,	20722491
vomiting	20722491
,	20722491
stomatitis	20722491
and	20722491
hand	20722491
-	20722491
foot	20722491
syndrome	20722491
.	20722491

Capecitabine	20722491
has	20722491
a	20722491
well	20722491
-	20722491
established	20722491
safety	20722491
profile	20722491
and	20722491
can	20722491
be	20722491
given	20722491
safely	20722491
to	20722491
patients	20722491
with	20722491
advanced	20722491
age	20722491
,	20722491
hepatic	20722491
and	20722491
renal	20722491
dysfunctions	20722491
.	20722491
Fluoxetine	19914299
improves	19914299
the	19914299
memory	19914299
deficits	19914299
caused	19914299
by	19914299
the	19914299
chemotherapy	19914299
agent	19914299
5	19914299
-	19914299
fluorouracil	19914299
.	19914299

Cancer	19914299
patients	19914299
who	19914299
have	19914299
been	19914299
treated	19914299
with	19914299
systemic	19914299
adjuvant	19914299
chemotherapy	19914299
have	19914299
described	19914299
experiencing	19914299
deteriorations	19914299
in	19914299
cognition	19914299
.	19914299

A	19914299
widely	19914299
used	19914299
chemotherapeutic	19914299
agent	19914299
,	19914299
5	19914299
-	19914299
fluorouracil	19914299
(	19914299
5	19914299
-	19914299
FU	19914299
)	19914299
,	19914299
readily	19914299
crosses	19914299
the	19914299
blood	19914299
-	19914299
brain	19914299
barrier	19914299
and	19914299
so	19914299
could	19914299
have	19914299
a	19914299
direct	19914299
effect	19914299
on	19914299
brain	19914299
function	19914299
.	19914299

In	19914299
particular	19914299
this	19914299
anti	19914299
mitotic	19914299
drug	19914299
could	19914299
reduce	19914299
cell	19914299
proliferation	19914299
in	19914299
the	19914299
neurogenic	19914299
regions	19914299
of	19914299
the	19914299
adult	19914299
brain	19914299
.	19914299

In	19914299
contrast	19914299
reports	19914299
indicate	19914299
that	19914299
hippocampal	19914299
dependent	19914299
neurogenesis	19914299
and	19914299
cognition	19914299
are	19914299
enhanced	19914299
by	19914299
the	19914299
SSRI	19914299
antidepressant	19914299
Fluoxetine	19914299
.	19914299

In	19914299
this	19914299
investigation	19914299
the	19914299
behavioural	19914299
effects	19914299
of	19914299
chronic	19914299
(	19914299
two	19914299
week	19914299
)	19914299
treatment	19914299
with	19914299
5	19914299
-	19914299
FU	19914299
and	19914299
(	19914299
three	19914299
weeks	19914299
)	19914299
with	19914299
Fluoxetine	19914299
either	19914299
separately	19914299
or	19914299
in	19914299
combination	19914299
with	19914299
5	19914299
-	19914299
FU	19914299
were	19914299
tested	19914299
on	19914299
adult	19914299
Lister	19914299
hooded	19914299
rats	19914299
.	19914299

Behavioural	19914299
effects	19914299
were	19914299
tested	19914299
using	19914299
a	19914299
context	19914299
dependent	19914299
conditioned	19914299
emotional	19914299
response	19914299
test	19914299
(	19914299
CER	19914299
)	19914299
which	19914299
showed	19914299
that	19914299
animals	19914299
treated	19914299
with	19914299
5	19914299
-	19914299
FU	19914299
had	19914299
a	19914299
significant	19914299
reduction	19914299
in	19914299
freezing	19914299
time	19914299
compared	19914299
to	19914299
controls	19914299
.	19914299

A	19914299
separate	19914299
group	19914299
of	19914299
animals	19914299
was	19914299
tested	19914299
using	19914299
a	19914299
hippocampal	19914299
dependent	19914299
spatial	19914299
working	19914299
memory	19914299
test	19914299
,	19914299
the	19914299
object	19914299
location	19914299
recognition	19914299
test	19914299
(	19914299
OLR	19914299
)	19914299
.	19914299

Animals	19914299
treated	19914299
only	19914299
with	19914299
5	19914299
-	19914299
FU	19914299
showed	19914299
significant	19914299
deficits	19914299
in	19914299
their	19914299
ability	19914299
to	19914299
carry	19914299
out	19914299
the	19914299
OLR	19914299
task	19914299
but	19914299
co	19914299
administration	19914299
of	19914299
Fluoxetine	19914299
improved	19914299
their	19914299
performance	19914299
.	19914299

5	19914299
-	19914299
FU	19914299
chemotherapy	19914299
caused	19914299
a	19914299
significant	19914299
reduction	19914299
in	19914299
the	19914299
number	19914299
of	19914299
proliferating	19914299
cells	19914299
in	19914299
the	19914299
sub	19914299
granular	19914299
zone	19914299
of	19914299
the	19914299
dentate	19914299
gyrus	19914299
compared	19914299
to	19914299
controls	19914299
.	19914299

This	19914299
reduction	19914299
was	19914299
eliminated	19914299
when	19914299
Fluoxetine	19914299
was	19914299
co	19914299
administered	19914299
with	19914299
5	19914299
-	19914299
FU	19914299
.	19914299

Fluoxetine	19914299
on	19914299
its	19914299
own	19914299
had	19914299
no	19914299
effect	19914299
on	19914299
proliferating	19914299
cell	19914299
number	19914299
or	19914299
behaviour	19914299
.	19914299

These	19914299
findings	19914299
suggest	19914299
that	19914299
5	19914299
-	19914299
FU	19914299
can	19914299
negatively	19914299
affect	19914299
both	19914299
cell	19914299
proliferation	19914299
and	19914299
hippocampal	19914299
dependent	19914299
working	19914299
memory	19914299
and	19914299
that	19914299
these	19914299
deficits	19914299
can	19914299
be	19914299
reversed	19914299
by	19914299
the	19914299
simultaneous	19914299
administration	19914299
of	19914299
the	19914299
antidepressant	19914299
Fluoxetine	19914299
.	19914299
TIEG1	28204828
deficiency	28204828
confers	28204828
enhanced	28204828
myocardial	28204828
protection	28204828
in	28204828
the	28204828
infarcted	28204828
heart	28204828
by	28204828
mediating	28204828
the	28204828
Pten	28204828
/	28204828
Akt	28204828
signalling	28204828
pathway	28204828
.	28204828

The	28204828
transforming	28204828
growth	28204828
factor	28204828
(	28204828
TGF	28204828
)	28204828
-	28204828
b	28204828
-	28204828
inducible	28204828
early	28204828
gene	28204828
-	28204828
1	28204828
(	28204828
TIEG1	28204828
)	28204828
plays	28204828
a	28204828
crucial	28204828
role	28204828
in	28204828
modulating	28204828
cell	28204828
apoptosis	28204828
and	28204828
proliferation	28204828
in	28204828
a	28204828
number	28204828
of	28204828
diseases	28204828
,	28204828
including	28204828
pancreatic	28204828
cancer	28204828
,	28204828
leukaemia	28204828
and	28204828
osteoporosis	28204828
.	28204828

However	28204828
,	28204828
the	28204828
functional	28204828
role	28204828
of	28204828
TIEG1	28204828
in	28204828
the	28204828
heart	28204828
has	28204828
not	28204828
been	28204828
fully	28204828
defined	28204828
.	28204828

In	28204828
this	28204828
study	28204828
,	28204828
we	28204828
first	28204828
investigated	28204828
the	28204828
role	28204828
of	28204828
TIEG1	28204828
in	28204828
ischaemic	28204828
heart	28204828
disease	28204828
.	28204828

For	28204828
in	28204828
vitro	28204828
experiments	28204828
,	28204828
cardiomyocytes	28204828
were	28204828
isolated	28204828
from	28204828
both	28204828
TIEG1	28204828
knockout	28204828
(	28204828
KO	28204828
)	28204828
and	28204828
wile	28204828
-	28204828
type	28204828
(	28204828
WT	28204828
)	28204828
mice	28204828
,	28204828
and	28204828
the	28204828
apoptotic	28204828
ratios	28204828
were	28204828
evaluated	28204828
after	28204828
a	28204828
48	28204828
-	28204828
h	28204828
ischaemic	28204828
insult	28204828
.	28204828

A	28204828
cell	28204828
proliferation	28204828
assay	28204828
was	28204828
performed	28204828
after	28204828
7	28204828
days	28204828
of	28204828
incubation	28204828
under	28204828
normoxic	28204828
conditions	28204828
.	28204828

In	28204828
addition	28204828
,	28204828
the	28204828
